"","Stationnumber","weekday","hour","Rideoutminusin"
"8141","30051","Wed",23,0.5
"8142","30052","Fri",0,0.5
"8143","30052","Fri",1,-0.666666666666667
"8144","30052","Fri",2,0.125
"8145","30052","Fri",3,2
"8146","30052","Fri",4,1
"8147","30052","Fri",5,0.6
"8148","30052","Fri",6,0.909090909090909
"8149","30052","Fri",7,1.2
"8150","30052","Fri",8,0.875
"8151","30052","Fri",9,0.588235294117647
"8152","30052","Fri",10,0.6
"8153","30052","Fri",11,0.611111111111111
"8154","30052","Fri",12,0.263157894736842
"8155","30052","Fri",13,0.133333333333333
"8156","30052","Fri",14,1
"8157","30052","Fri",15,-0.555555555555556
"8158","30052","Fri",16,0.0909090909090909
"8159","30052","Fri",17,-0.592592592592593
"8160","30052","Fri",18,-0.64
"8161","30052","Fri",19,-0.681818181818182
"8162","30052","Fri",20,-0.0555555555555556
"8163","30052","Fri",21,-0.866666666666667
"8164","30052","Fri",22,0.294117647058824
"8165","30052","Fri",23,0.416666666666667
"8166","30052","Mon",0,-1
"8167","30052","Mon",1,0
"8168","30052","Mon",2,0
"8169","30052","Mon",3,1
"8170","30052","Mon",4,1
"8171","30052","Mon",5,0.8
"8172","30052","Mon",6,1.125
"8173","30052","Mon",7,0.666666666666667
"8174","30052","Mon",8,1.05
"8175","30052","Mon",9,1
"8176","30052","Mon",10,0.307692307692308
"8177","30052","Mon",11,-0.3
"8178","30052","Mon",12,0
"8179","30052","Mon",13,0.75
"8180","30052","Mon",14,-1
"8181","30052","Mon",15,0
"8182","30052","Mon",16,-0.8125
"8183","30052","Mon",17,-0.761904761904762
"8184","30052","Mon",18,-0.615384615384615
"8185","30052","Mon",19,-0.954545454545455
"8186","30052","Mon",20,-0.454545454545455
"8187","30052","Mon",21,-0.8
"8188","30052","Mon",22,-1.16666666666667
"8189","30052","Mon",23,0.555555555555556
"8190","30052","Sat",0,-0.3
"8191","30052","Sat",1,-1
"8192","30052","Sat",2,-1
"8193","30052","Sat",3,-0.5
"8194","30052","Sat",4,0
"8195","30052","Sat",5,0
"8196","30052","Sat",6,0.166666666666667
"8197","30052","Sat",7,-0.75
"8198","30052","Sat",8,0.4
"8199","30052","Sat",9,0.266666666666667
"8200","30052","Sat",10,0.625
"8201","30052","Sat",11,0.666666666666667
"8202","30052","Sat",12,1
"8203","30052","Sat",13,0.791666666666667
"8204","30052","Sat",14,-0.0416666666666667
"8205","30052","Sat",15,-0.576923076923077
"8206","30052","Sat",16,0.208333333333333
"8207","30052","Sat",17,0
"8208","30052","Sat",18,-0.35
"8209","30052","Sat",19,-0.266666666666667
"8210","30052","Sat",20,-0.125
"8211","30052","Sat",21,0
"8212","30052","Sat",22,0.153846153846154
"8213","30052","Sat",23,-0.363636363636364
"8214","30052","Sun",0,-0.571428571428571
"8215","30052","Sun",1,-0.454545454545455
"8216","30052","Sun",2,-1
"8217","30052","Sun",3,-0.5
"8218","30052","Sun",4,-1
"8219","30052","Sun",5,1
"8220","30052","Sun",6,0.2
"8221","30052","Sun",7,0.25
"8222","30052","Sun",8,-1.22222222222222
"8223","30052","Sun",9,-0.75
"8224","30052","Sun",10,0.0555555555555556
"8225","30052","Sun",11,1.63157894736842
"8226","30052","Sun",12,0
"8227","30052","Sun",13,0.217391304347826
"8228","30052","Sun",14,0.0454545454545455
"8229","30052","Sun",15,0.777777777777778
"8230","30052","Sun",16,-0.368421052631579
"8231","30052","Sun",17,-0.4
"8232","30052","Sun",18,-0.263157894736842
"8233","30052","Sun",19,-0.785714285714286
"8234","30052","Sun",20,-0.142857142857143
"8235","30052","Sun",21,-0.642857142857143
"8236","30052","Sun",22,-1.33333333333333
"8237","30052","Sun",23,0.2
"8238","30052","Thu",0,-0.857142857142857
"8239","30052","Thu",1,-1.75
"8240","30052","Thu",2,1
"8241","30052","Thu",3,1
"8242","30052","Thu",5,1
"8243","30052","Thu",6,1.2
"8244","30052","Thu",7,-0.25
"8245","30052","Thu",8,1.23809523809524
"8246","30052","Thu",9,1.26666666666667
"8247","30052","Thu",10,0.6875
"8248","30052","Thu",11,0.384615384615385
"8249","30052","Thu",12,-0.166666666666667
"8250","30052","Thu",13,0
"8251","30052","Thu",14,-0.2
"8252","30052","Thu",15,-0.4375
"8253","30052","Thu",16,-0.347826086956522
"8254","30052","Thu",17,-0.347826086956522
"8255","30052","Thu",18,-0.434782608695652
"8256","30052","Thu",19,-0.105263157894737
"8257","30052","Thu",20,-0.380952380952381
"8258","30052","Thu",21,-0.285714285714286
"8259","30052","Thu",22,0.222222222222222
"8260","30052","Thu",23,-0.222222222222222
"8261","30052","Tue",0,-1.25
"8262","30052","Tue",1,0
"8263","30052","Tue",2,-0.5
"8264","30052","Tue",3,-1
"8265","30052","Tue",4,-1
"8266","30052","Tue",5,1
"8267","30052","Tue",6,1.46666666666667
"8268","30052","Tue",7,0.615384615384615
"8269","30052","Tue",8,0.782608695652174
"8270","30052","Tue",9,0.85
"8271","30052","Tue",10,0.857142857142857
"8272","30052","Tue",11,0.166666666666667
"8273","30052","Tue",12,0.0555555555555556
"8274","30052","Tue",13,0.583333333333333
"8275","30052","Tue",14,-0.538461538461538
"8276","30052","Tue",15,0.294117647058824
"8277","30052","Tue",16,-1.16
"8278","30052","Tue",17,-0.826086956521739
"8279","30052","Tue",18,-0.695652173913043
"8280","30052","Tue",19,-0.1875
"8281","30052","Tue",20,-0.882352941176471
"8282","30052","Tue",21,-0.214285714285714
"8283","30052","Tue",22,-0.222222222222222
"8284","30052","Tue",23,-0.625
"8285","30052","Wed",0,0.5
"8286","30052","Wed",1,-1
"8287","30052","Wed",2,-1
"8288","30052","Wed",3,-2
"8289","30052","Wed",4,0.5
"8290","30052","Wed",5,1
"8291","30052","Wed",6,1.08333333333333
"8292","30052","Wed",7,0.588235294117647
"8293","30052","Wed",8,1
"8294","30052","Wed",9,0.875
"8295","30052","Wed",10,1.27272727272727
"8296","30052","Wed",11,0.444444444444444
"8297","30052","Wed",12,-0.0666666666666667
"8298","30052","Wed",13,1.66666666666667
"8299","30052","Wed",14,0.133333333333333
"8300","30052","Wed",15,-0.222222222222222
"8301","30052","Wed",16,-0.764705882352941
"8302","30052","Wed",17,-0.4
"8303","30052","Wed",18,-0.454545454545455
"8304","30052","Wed",19,-0.64
"8305","30052","Wed",20,-0.526315789473684
"8306","30052","Wed",21,0.333333333333333
"8307","30052","Wed",22,-1.14285714285714
"8308","30052","Wed",23,-0.111111111111111
"8309","30053","Fri",0,0.4
"8310","30053","Fri",1,1.5
"8311","30053","Fri",2,-0.5
"8312","30053","Fri",3,1
"8313","30053","Fri",5,-0.928571428571429
"8314","30053","Fri",6,-1.11111111111111
"8315","30053","Fri",7,-1.0952380952381
"8316","30053","Fri",8,-2.08
"8317","30053","Fri",9,-1.17391304347826
"8318","30053","Fri",10,-0.272727272727273
"8319","30053","Fri",11,-0.545454545454545
"8320","30053","Fri",12,0.833333333333333
"8321","30053","Fri",13,0.210526315789474
"8322","30053","Fri",14,-0.736842105263158
"8323","30053","Fri",15,0.0454545454545455
"8324","30053","Fri",16,-0.827586206896552
"8325","30053","Fri",17,-0.72
"8326","30053","Fri",18,-1.72
"8327","30053","Fri",19,-1.42105263157895
"8328","30053","Fri",20,-0.5
"8329","30053","Fri",21,0.315789473684211
"8330","30053","Fri",22,2.52941176470588
"8331","30053","Fri",23,0.4
"8332","30053","Mon",0,1.2
"8333","30053","Mon",1,1.66666666666667
"8334","30053","Mon",2,0.5
"8335","30053","Mon",4,-1
"8336","30053","Mon",5,-1
"8337","30053","Mon",6,-1
"8338","30053","Mon",7,-1.2
"8339","30053","Mon",8,-2.04166666666667
"8340","30053","Mon",9,-1.16666666666667
"8341","30053","Mon",10,-0.866666666666667
"8342","30053","Mon",11,-1.04
"8343","30053","Mon",12,0.4
"8344","30053","Mon",13,-0.9375
"8345","30053","Mon",14,-0.4
"8346","30053","Mon",15,-1.36363636363636
"8347","30053","Mon",16,0.413793103448276
"8348","30053","Mon",17,-0.379310344827586
"8349","30053","Mon",18,1.75
"8350","30053","Mon",19,0.827586206896552
"8351","30053","Mon",20,0.526315789473684
"8352","30053","Mon",21,1.44444444444444
"8353","30053","Mon",22,1
"8354","30053","Mon",23,1.5
"8355","30053","Sat",0,-0.222222222222222
"8356","30053","Sat",1,2.61538461538462
"8357","30053","Sat",2,2
"8358","30053","Sat",3,1.75
"8359","30053","Sat",6,-0.6
"8360","30053","Sat",7,-0.75
"8361","30053","Sat",8,-1.07692307692308
"8362","30053","Sat",9,-0.523809523809524
"8363","30053","Sat",10,-0.764705882352941
"8364","30053","Sat",11,-1.73333333333333
"8365","30053","Sat",12,-1.88235294117647
"8366","30053","Sat",13,-1.72222222222222
"8367","30053","Sat",14,-0.818181818181818
"8368","30053","Sat",15,0.578947368421053
"8369","30053","Sat",16,-0.142857142857143
"8370","30053","Sat",17,-0.791666666666667
"8371","30053","Sat",18,-2
"8372","30053","Sat",19,-0.4375
"8373","30053","Sat",20,-0.0588235294117647
"8374","30053","Sat",21,1.18181818181818
"8375","30053","Sat",22,0.8
"8376","30053","Sat",23,-0.909090909090909
"8377","30053","Sun",0,-0.0666666666666667
"8378","30053","Sun",1,1.83333333333333
"8379","30053","Sun",2,3.23076923076923
"8380","30053","Sun",3,0
"8381","30053","Sun",5,0
"8382","30053","Sun",7,-0.666666666666667
"8383","30053","Sun",8,-0.857142857142857
"8384","30053","Sun",9,-1.36842105263158
"8385","30053","Sun",10,-1.16
"8386","30053","Sun",11,-0.95
"8387","30053","Sun",12,-3.2
"8388","30053","Sun",13,-2.32
"8389","30053","Sun",14,0.380952380952381
"8390","30053","Sun",15,1
"8391","30053","Sun",16,3
"8392","30053","Sun",17,-0.08
"8393","30053","Sun",18,-0.6875
"8394","30053","Sun",19,0.1875
"8395","30053","Sun",20,-0.133333333333333
"8396","30053","Sun",21,-1
"8397","30053","Sun",22,0.75
"8398","30053","Sun",23,-0.4
"8399","30053","Thu",0,0.333333333333333
"8400","30053","Thu",1,0.5
"8401","30053","Thu",4,-1
"8402","30053","Thu",5,-1.4
"8403","30053","Thu",6,-1
"8404","30053","Thu",7,-1.08333333333333
"8405","30053","Thu",8,-2.125
"8406","30053","Thu",9,-1.91304347826087
"8407","30053","Thu",10,-1.23529411764706
"8408","30053","Thu",11,-1.85714285714286
"8409","30053","Thu",12,-0.5
"8410","30053","Thu",13,0.0625
"8411","30053","Thu",14,-0.235294117647059
"8412","30053","Thu",15,0.380952380952381
"8413","30053","Thu",16,0.321428571428571
"8414","30053","Thu",17,-1
"8415","30053","Thu",18,0.75
"8416","30053","Thu",19,-0.318181818181818
"8417","30053","Thu",20,-0.4375
"8418","30053","Thu",21,0.611111111111111
"8419","30053","Thu",22,2.8
"8420","30053","Thu",23,1.55555555555556
"8421","30053","Tue",0,0.5
"8422","30053","Tue",1,-0.5
"8423","30053","Tue",2,-1
"8424","30053","Tue",5,-1.11764705882353
"8425","30053","Tue",6,-0.928571428571429
"8426","30053","Tue",7,-1.16
"8427","30053","Tue",8,-2
"8428","30053","Tue",9,-1.5
"8429","30053","Tue",10,-1.26666666666667
"8430","30053","Tue",11,-1.25
"8431","30053","Tue",12,0.545454545454545
"8432","30053","Tue",13,-0.666666666666667
"8433","30053","Tue",14,-0.133333333333333
"8434","30053","Tue",15,0
"8435","30053","Tue",16,0.4
"8436","30053","Tue",17,-0.444444444444444
"8437","30053","Tue",18,-0.148148148148148
"8438","30053","Tue",19,0.04
"8439","30053","Tue",20,0.5
"8440","30053","Tue",21,2.31578947368421
"8441","30053","Tue",22,2.125
"8442","30053","Tue",23,0.833333333333333
"8443","30053","Wed",0,0.333333333333333
"8444","30053","Wed",1,1
"8445","30053","Wed",4,-1
"8446","30053","Wed",5,-1
"8447","30053","Wed",6,-1.42857142857143
"8448","30053","Wed",7,-1.42857142857143
"8449","30053","Wed",8,-2.1
"8450","30053","Wed",9,-2
"8451","30053","Wed",10,-1.05555555555556
"8452","30053","Wed",11,-1.33333333333333
"8453","30053","Wed",12,-0.909090909090909
"8454","30053","Wed",13,-0.05
"8455","30053","Wed",14,-0.3125
"8456","30053","Wed",15,0.647058823529412
"8457","30053","Wed",16,0.379310344827586
"8458","30053","Wed",17,-0.214285714285714
"8459","30053","Wed",18,-1.28571428571429
"8460","30053","Wed",19,-0.185185185185185
"8461","30053","Wed",20,0.333333333333333
"8462","30053","Wed",21,1.17647058823529
"8463","30053","Wed",22,2.66666666666667
"8464","30053","Wed",23,0.875
"8465","30054","Fri",0,-1
"8466","30054","Fri",1,-4
"8467","30054","Fri",2,-2
"8468","30054","Fri",4,1
"8469","30054","Fri",6,0.8
"8470","30054","Fri",7,-0.363636363636364
"8471","30054","Fri",8,0.125
"8472","30054","Fri",9,0.142857142857143
"8473","30054","Fri",10,0.153846153846154
"8474","30054","Fri",11,0.266666666666667
"8475","30054","Fri",12,0.157894736842105
"8476","30054","Fri",13,0.117647058823529
"8477","30054","Fri",14,0.166666666666667
"8478","30054","Fri",15,0.6
"8479","30054","Fri",16,0.111111111111111
"8480","30054","Fri",17,0.0952380952380952
"8481","30054","Fri",18,0.75
"8482","30054","Fri",19,0.25
"8483","30054","Fri",20,-0.266666666666667
"8484","30054","Fri",21,-0.555555555555556
"8485","30054","Fri",22,-0.625
"8486","30054","Fri",23,0.5
"8487","30054","Mon",0,0
"8488","30054","Mon",2,-0.5
"8489","30054","Mon",3,-1
"8490","30054","Mon",6,0
"8491","30054","Mon",7,0
"8492","30054","Mon",8,0.6
"8493","30054","Mon",9,0.4
"8494","30054","Mon",10,0.0769230769230769
"8495","30054","Mon",11,0.416666666666667
"8496","30054","Mon",12,-0.0625
"8497","30054","Mon",13,-0.777777777777778
"8498","30054","Mon",14,0.533333333333333
"8499","30054","Mon",15,0.722222222222222
"8500","30054","Mon",16,0.52
"8501","30054","Mon",17,0.625
"8502","30054","Mon",18,0.866666666666667
"8503","30054","Mon",19,0.363636363636364
"8504","30054","Mon",20,-0.3125
"8505","30054","Mon",21,-1.16666666666667
"8506","30054","Mon",22,-1.5
"8507","30054","Mon",23,-0.666666666666667
"8508","30054","Sat",0,0.333333333333333
"8509","30054","Sat",1,-0.333333333333333
"8510","30054","Sat",2,1
"8511","30054","Sat",3,-1.5
"8512","30054","Sat",4,-0.5
"8513","30054","Sat",6,1
"8514","30054","Sat",7,0
"8515","30054","Sat",8,0.454545454545455
"8516","30054","Sat",9,0.461538461538462
"8517","30054","Sat",10,-0.125
"8518","30054","Sat",11,0.473684210526316
"8519","30054","Sat",12,-0.238095238095238
"8520","30054","Sat",13,0.2
"8521","30054","Sat",14,-0.0588235294117647
"8522","30054","Sat",15,-0.0909090909090909
"8523","30054","Sat",16,-0.25
"8524","30054","Sat",17,-0.238095238095238
"8525","30054","Sat",18,0
"8526","30054","Sat",19,-0.5625
"8527","30054","Sat",20,0
"8528","30054","Sat",21,0
"8529","30054","Sat",22,-0.5
"8530","30054","Sat",23,-0.333333333333333
"8531","30054","Sun",0,0.4
"8532","30054","Sun",1,-3.5
"8533","30054","Sun",3,-1
"8534","30054","Sun",4,3
"8535","30054","Sun",6,2
"8536","30054","Sun",7,0.25
"8537","30054","Sun",8,-0.285714285714286
"8538","30054","Sun",9,0.125
"8539","30054","Sun",10,0.4
"8540","30054","Sun",11,0.45
"8541","30054","Sun",12,-0.478260869565217
"8542","30054","Sun",13,-0.12
"8543","30054","Sun",14,-0.318181818181818
"8544","30054","Sun",15,0.0434782608695652
"8545","30054","Sun",16,0.210526315789474
"8546","30054","Sun",17,-0.3
"8547","30054","Sun",18,-0.0555555555555556
"8548","30054","Sun",19,0
"8549","30054","Sun",20,-0.615384615384615
"8550","30054","Sun",21,0
"8551","30054","Sun",22,-0.625
"8552","30054","Sun",23,-0.25
"8553","30054","Thu",5,0
"8554","30054","Thu",6,0.5
"8555","30054","Thu",7,-0.2
"8556","30054","Thu",8,0.166666666666667
"8557","30054","Thu",9,0.1
"8558","30054","Thu",10,0.9
"8559","30054","Thu",11,0
"8560","30054","Thu",12,-0.4375
"8561","30054","Thu",13,-0.111111111111111
"8562","30054","Thu",14,0
"8563","30054","Thu",15,0.285714285714286
"8564","30054","Thu",16,0.722222222222222
"8565","30054","Thu",17,0.434782608695652
"8566","30054","Thu",18,0.25
"8567","30054","Thu",19,0.5
"8568","30054","Thu",20,0.153846153846154
"8569","30054","Thu",21,-0.625
"8570","30054","Thu",22,-0.833333333333333
"8571","30054","Thu",23,-0.8
"8572","30054","Tue",0,-0.5
"8573","30054","Tue",1,-1
"8574","30054","Tue",5,-1
"8575","30054","Tue",6,0.75
"8576","30054","Tue",7,-0.75
"8577","30054","Tue",8,-0.0833333333333333
"8578","30054","Tue",9,-0.166666666666667
"8579","30054","Tue",10,0.727272727272727
"8580","30054","Tue",11,-0.5
"8581","30054","Tue",12,0.333333333333333
"8582","30054","Tue",13,0.214285714285714
"8583","30054","Tue",14,-0.142857142857143
"8584","30054","Tue",15,0.272727272727273
"8585","30054","Tue",16,1.14285714285714
"8586","30054","Tue",17,0.62962962962963
"8587","30054","Tue",18,0.3125
"8588","30054","Tue",19,0.2
"8589","30054","Tue",20,-0.111111111111111
"8590","30054","Tue",21,-0.6
"8591","30054","Tue",22,-0.666666666666667
"8592","30054","Tue",23,-1
"8593","30054","Wed",1,-1
"8594","30054","Wed",5,-1
"8595","30054","Wed",6,1.11111111111111
"8596","30054","Wed",7,-0.727272727272727
"8597","30054","Wed",8,1.33333333333333
"8598","30054","Wed",9,0.5
"8599","30054","Wed",10,0.6
"8600","30054","Wed",11,-0.266666666666667
"8601","30054","Wed",12,0.230769230769231
"8602","30054","Wed",13,0.285714285714286
"8603","30054","Wed",14,-0.3125
"8604","30054","Wed",15,-0.0666666666666667
"8605","30054","Wed",16,0.75
"8606","30054","Wed",17,0.416666666666667
"8607","30054","Wed",18,0.722222222222222
"8608","30054","Wed",19,0.5
"8609","30054","Wed",20,-0.545454545454545
"8610","30054","Wed",21,0
"8611","30054","Wed",22,-0.714285714285714
"8612","30054","Wed",23,-0.5
"8613","30055","Fri",0,-1
"8614","30055","Fri",1,2
"8615","30055","Fri",7,1
"8616","30055","Fri",8,1
"8617","30055","Fri",9,0.9
"8618","30055","Fri",10,1.4
"8619","30055","Fri",11,-0.333333333333333
"8620","30055","Fri",12,0.142857142857143
"8621","30055","Fri",13,-0.533333333333333
"8622","30055","Fri",14,-0.733333333333333
"8623","30055","Fri",15,0.764705882352941
"8624","30055","Fri",16,-0.3125
"8625","30055","Fri",17,-1
"8626","30055","Fri",18,-1.21428571428571
"8627","30055","Fri",19,-1.23529411764706
"8628","30055","Fri",20,-1.25
"8629","30055","Fri",21,1
"8630","30055","Fri",22,2
"8631","30055","Fri",23,1.25
"8632","30055","Mon",0,-1
"8633","30055","Mon",6,1
"8634","30055","Mon",7,1
"8635","30055","Mon",8,0.333333333333333
"8636","30055","Mon",9,1.2
"8637","30055","Mon",10,0.4
"8638","30055","Mon",11,0.555555555555556
"8639","30055","Mon",12,-0.555555555555556
"8640","30055","Mon",13,-0.538461538461538
"8641","30055","Mon",14,0.142857142857143
"8642","30055","Mon",15,-0.75
"8643","30055","Mon",16,-0.454545454545455
"8644","30055","Mon",17,-0.590909090909091
"8645","30055","Mon",18,-0.75
"8646","30055","Mon",19,-0.636363636363636
"8647","30055","Mon",20,-0.0909090909090909
"8648","30055","Mon",21,0.7
"8649","30055","Mon",22,1.25
"8650","30055","Mon",23,2
"8651","30055","Sat",0,-1
"8652","30055","Sat",8,1
"8653","30055","Sat",9,-0.5
"8654","30055","Sat",10,0.142857142857143
"8655","30055","Sat",11,-0.5
"8656","30055","Sat",12,-1.38888888888889
"8657","30055","Sat",13,-1.17391304347826
"8658","30055","Sat",14,-0.791666666666667
"8659","30055","Sat",15,-0.818181818181818
"8660","30055","Sat",16,0.80952380952381
"8661","30055","Sat",17,1.08333333333333
"8662","30055","Sat",18,-0.75
